 -0.1980149E-04,  0.5708318E-04,  0.5695508E-02
  0.1771094E-03,  0.1179496E-03,  0.5513731E-02
 -0.2413873E-04, -0.1854427E-04,  0.5560571E-02
 -0.1006129E-04, -0.8876229E-05,  0.5530924E-02
 -0.5552729E-04,  0.8042414E-05,  0.5688727E-02
 -0.2469989E-04,  0.5414617E-04,  0.5716214E-02
  0.1782572E-03,  0.1060419E-03,  0.5517998E-02
 -0.2538586E-04, -0.2169711E-04,  0.5560235E-02
  0.6333771E-05, -0.1283840E-04,  0.5532476E-02
 -0.5359692E-04,  0.5637584E-05,  0.5694791E-02
 -0.8083663E-05,  0.6915574E-04,  0.5610530E-02
  0.1788692E-03,  0.9163592E-04,  0.5523043E-02
 -0.2698078E-04, -0.2474947E-04,  0.5559873E-02
  0.1828517E-04, -0.1474188E-04,  0.5531816E-02
 -0.5079795E-04,  0.3586435E-05,  0.5700101E-02
 -0.7955382E-05,  0.5516055E-04,  0.5628588E-02
  0.1784968E-03,  0.7425247E-04,  0.5529043E-02
 -0.2869463E-04, -0.2762593E-04,  0.5559519E-02
  0.2584728E-04, -0.1489187E-04,  0.5529001E-02
 -0.4699571E-04,  0.1956622E-05,  0.5704531E-02
 -0.5614053E-05,  0.3846132E-04,  0.5642099E-02
  0.1764309E-03,  0.5349173E-04,  0.5536065E-02
 -0.3032799E-04, -0.3026009E-04,  0.5559190E-02
  0.2959443E-04, -0.1377511E-04,  0.5524417E-02
 -0.4207853E-04,  0.8131955E-06,  0.5707954E-02
 -0.1916494E-05,  0.2124191E-04,  0.5651223E-02
  0.1717284E-03,  0.2926035E-04,  0.5543899E-02
 -0.3171227E-04, -0.3258393E-04,  0.5558894E-02
 -0.6531465E-05, -0.8453255E-04,  0.5677143E-02
 -0.3597838E-04,  0.2128942E-06,  0.5710256E-02
  0.2423391E-05,  0.4741509E-05,  0.5656956E-02
  0.1635286E-03,  0.2069381E-05,  0.5551907E-02
 -0.3271045E-04, -0.3452182E-04,  0.5558631E-02
 -0.8464861E-05, -0.8240055E-04,  0.5670459E-02
 -0.2869476E-04,  0.2010237E-06,  0.5711373E-02
  0.6942216E-05, -0.1055599E-04,  0.5660347E-02
  0.1517008E-03, -0.2689287E-04,  0.5559125E-02
 -0.3321923E-04, -0.3598720E-04,  0.5558398E-02
 -0.1252739E-04, -0.8044067E-04,  0.5663358E-02
 -0.2031808E-04,  0.8154850E-06,  0.5711336E-02
 -0.2586664E-04,  0.1317805E-03,  0.5568813E-02
 -0.2443981E-04,  0.3053434E-04,  0.5461368E-02
 -0.3317352E-04, -0.3688077E-04,  0.5558182E-02
 -0.1844280E-04, -0.7907098E-04,  0.5656200E-02
 -0.1104820E-04,  0.2100926E-05,  0.5710301E-02
 -0.2170597E-04,  0.1189548E-03,  0.5569777E-02
 -0.3970860E-04,  0.1827004E-05,  0.5465306E-02
 -0.3255454E-04, -0.3709042E-04,  0.5557955E-02
 -0.2602901E-04, -0.7871631E-04,  0.5649346E-02
 -0.1204347E-05,  0.4130200E-05,  0.5708561E-02
 -0.1790570E-04,  0.1071641E-03,  0.5570229E-02
 -0.5424786E-04, -0.2583677E-04,  0.5467973E-02
 -0.3140269E-04, -0.3649505E-04,  0.5557674E-02
 -0.3512418E-04, -0.7982740E-04,  0.5643190E-02
 -0.1584539E-04, -0.1564306E-04,  0.5578314E-02
 -0.1452795E-04,  0.9624482E-04,  0.5570436E-02
 -0.6717227E-04, -0.5231888E-04,  0.5469945E-02
 -0.2983604E-04, -0.3497726E-04,  0.5557275E-02
 -0.4548538E-04, -0.8287301E-04,  0.5638187E-02
 -0.6252184E-05, -0.1171386E-04,  0.5576332E-02
 -0.1161164E-04,  0.8604289E-04,  0.5570573E-02
 -0.7827826E-04, -0.7753859E-04,  0.5471583E-02
  0.3024903E-04, -0.6219337E-04,  0.5584175E-02
 -0.5667125E-04, -0.8827597E-04,  0.5634824E-02
  0.2386047E-05, -0.6536356E-05,  0.5574727E-02
 -0.9180124E-05,  0.7642061E-04,  0.5570750E-02
 -0.8781699E-04, -0.1014423E-03,  0.5472912E-02
  0.3190112E-04, -0.5866442E-04,  0.5583338E-02
 -0.6797085E-04, -0.9627401E-04,  0.5633525E-02
  0.9542591E-05,  0.1189428E-06,  0.5573638E-02
 -0.7245619E-05,  0.6725762E-04,  0.5571031E-02
 -0.9624322E-04, -0.1240483E-03,  0.5473637E-02
  0.3306991E-04, -0.5428136E-04,  0.5582248E-02
 -0.7848947E-04, -0.1067553E-03,  0.5634496E-02
  0.1480722E-04,  0.8477289E-05,  0.5573029E-02
 -0.5812035E-05,  0.5845041E-04,  0.5571453E-02
 -0.1040071E-03, -0.1454414E-03,  0.5473234E-02
  0.3344455E-04, -0.4936835E-04,  0.5580993E-02
 -0.8742572E-04, -0.1192121E-03,  0.5637605E-02
  0.1793631E-04,  0.1874526E-04,  0.5572733E-02
 -0.4877137E-05,  0.4991155E-04,  0.5572027E-02
 -0.1114001E-03, -0.1656806E-03,  0.5471044E-02
  0.3290379E-04, -0.4435384E-04,  0.5579745E-02
  0.7406342E-04,  0.1029158E-03,  0.5498161E-02
  0.1886648E-04,  0.3110109E-04,  0.5572513E-02
 -0.4434524E-05,  0.4156952E-04,  0.5572749E-02
  0.1224626E-03,  0.1266536E-03,  0.5793712E-02
  0.3156126E-04, -0.3962786E-04,  0.5578698E-02
  0.6909053E-04,  0.8867994E-04,  0.5504218E-02
  0.1770132E-04,  0.4568355E-04,  0.5572123E-02
 -0.4475707E-05,  0.3336966E-04,  0.5573599E-02
  0.1160159E-03,  0.1093018E-03,  0.5786257E-02
  0.2968453E-04, -0.3543179E-04,  0.5577999E-02
  0.6574220E-04,  0.7440329E-04,  0.5511067E-02
  0.1468488E-04,  0.6257495E-04,  0.5571357E-02
 -0.4992197E-05,  0.2527705E-04,  0.5574534E-02
  0.1106242E-03,  0.9410696E-04,  0.5776055E-02
  0.2756889E-04, -0.3184762E-04,  0.5577715E-02
  0.6357546E-04,  0.6036869E-04,  0.5518416E-02
  0.3263343E-03, -0.7351972E-05,  0.5259555E-02
 -0.5976531E-05,  0.1728275E-04,  0.5575487E-02
  0.1066852E-03,  0.8148742E-04,  0.5763739E-02
  0.2545516E-04, -0.2885321E-04,  0.5577846E-02
  0.6217074E-04,  0.4670680E-04,  0.5526098E-02
  0.3207335E-03,  0.1406686E-04,  0.5257763E-02
 -0.7418205E-05,  0.9417269E-05,  0.5576342E-02
  0.1043468E-03,  0.7152042E-04,  0.5750196E-02
  0.2381124E-04, -0.2605805E-04,  0.5578248E-02
  0.6118159E-04,  0.3346648E-04,  0.5534027E-02
  0.3144822E-03,  0.3748929E-04,  0.5255534E-02
 -0.9282011E-05,  0.1778389E-05,  0.5576922E-02
  0.1035104E-03,  0.6397118E-04,  0.5736191E-02
  0.2212929E-04, -0.2404277E-04,  0.5579055E-02
  0.6034136E-04,  0.2066483E-04,  0.5542169E-02
  0.3079822E-03,  0.6259369E-04,  0.5253052E-02
 -0.1143825E-04, -0.5420345E-05,  0.5576975E-02
  0.1039671E-03,  0.5848439E-04,  0.5722183E-02
  0.2076619E-04, -0.2242610E-04,  0.5580102E-02
  0.5945513E-04,  0.8315248E-05,  0.5550511E-02
  0.3015664E-03,  0.8897117E-04,  0.5250559E-02
 -0.2299815E-04, -0.1007226E-04,  0.5563947E-02
  0.1055224E-03,  0.5474593E-04,  0.5708351E-02
  0.1974624E-04, -0.2117068E-04,  0.5581323E-02
  0.5839024E-04, -0.3560788E-05,  0.5559045E-02
  0.2954819E-03,  0.1161629E-03,  0.5248307E-02
 -0.2428901E-04, -0.1530838E-04,  0.5562615E-02
  0.1080570E-03,  0.5255241E-04,  0.5694697E-02
  0.1907622E-04, -0.2025733E-04,  0.5582660E-02
  0.5706904E-04, -0.1493329E-04,  0.5567764E-02
  0.2898933E-03,  0.1437027E-03,  0.5246512E-02
 -0.2417725E-04, -0.1943519E-04,  0.5561306E-02
  0.1115457E-03,  0.5182048E-04,  0.5681124E-02
  0.1875253E-04, -0.1968245E-04,  0.5584059E-02
  0.5546248E-04, -0.2577048E-04,  0.5576656E-02
  0.2848988E-03,  0.1711552E-03,  0.5245330E-02
 -0.2268126E-04, -0.2291767E-04,  0.5560652E-02
  0.1160636E-03,  0.5257474E-04,  0.5667485E-02
  0.1876540E-04, -0.1945504E-04,  0.5585475E-02
  0.5358263E-04, -0.3604852E-04,  0.5585704E-02
  0.6871104E-04,  0.5131892E-04,  0.5516039E-02
 -0.2018669E-04, -0.2613353E-04,  0.5560765E-02
  0.1217983E-03,  0.5493392E-04,  0.5653616E-02
  0.1910141E-04, -0.1959389E-04,  0.5586870E-02
  0.5147271E-04, -0.4576033E-04,  0.5594889E-02
  0.6502211E-04,  0.7754283E-04,  0.5516296E-02
 -0.1696773E-04, -0.2918836E-04,  0.5561427E-02
  0.1290775E-03,  0.5910076E-04,  0.5639349E-02
  0.1974492E-04, -0.2012521E-04,  0.5588211E-02
  0.4919542E-04, -0.5492042E-04,  0.5604196E-02
  0.6198992E-04,  0.1027795E-03,  0.5517281E-02
 -0.1308925E-04, -0.3202923E-04,  0.5562362E-02
  0.1384218E-03,  0.6535289E-04,  0.5624542E-02
  0.2067920E-04, -0.2108066E-04,  0.5589474E-02
  0.1308489E-03, -0.9469320E-04,  0.5579502E-02
  0.5959454E-04,  0.1268822E-03,  0.5518972E-02
 -0.8462749E-05, -0.3454045E-04,  0.5563318E-02
  0.1506322E-03,  0.7402358E-04,  0.5609124E-02
  0.2188744E-04, -0.2249585E-04,  0.5590638E-02
  0.1284454E-03, -0.1028747E-03,  0.5589024E-02
  0.5780630E-04,  0.1497714E-03,  0.5521349E-02
 -0.2884921E-05, -0.3657273E-04,  0.5564058E-02
  0.1669194E-03,  0.8544437E-04,  0.5593208E-02
  0.2335388E-04, -0.2440933E-04,  0.5591690E-02
  0.1260696E-03, -0.1106567E-03,  0.5598652E-02
  0.5659120E-04,  0.1714252E-03,  0.5524412E-02
  0.3965153E-05, -0.3793412E-04,  0.5564338E-02
  0.1890555E-03,  0.9978348E-04,  0.5577322E-02
  0.2506515E-04, -0.2686208E-04,  0.5592621E-02
  0.1237625E-03, -0.1181054E-03,  0.5608390E-02
  0.5591725E-04,  0.1918708E-03,  0.5528187E-02
  0.1257102E-04, -0.3835221E-04,  0.5563872E-02
  0.2220047E-05,  0.4638186E-04,  0.5554808E-02
  0.2701196E-04, -0.2989752E-04,  0.5593424E-02
  0.1215453E-03, -0.1252851E-03,  0.5618252E-02
  0.5576168E-04,  0.2111785E-03,  0.5532740E-02
  0.2368709E-04, -0.3738999E-04,  0.5562303E-02
  0.4319484E-04,  0.6406038E-04,  0.5544591E-02
  0.2919104E-04, -0.3356231E-04,  0.5594096E-02
  0.1194202E-03, -0.1322543E-03,  0.5628261E-02
  0.5611894E-04,  0.2294592E-03,  0.5538172E-02
  0.3858089E-04, -0.3424682E-04,  0.5559207E-02
  0.9530584E-04,  0.7875977E-04,  0.5543019E-02
  0.3160769E-04, -0.3790775E-04,  0.5594634E-02
  0.1173745E-03, -0.1390659E-03,  0.5638457E-02
  0.5700904E-04,  0.2468655E-03,  0.5544620E-02
  0.5960496E-04, -0.2722041E-04,  0.5554304E-02
  0.1544896E-03,  0.8555311E-04,  0.5553975E-02
  0.3427877E-04, -0.4299203E-04,  0.5595036E-02
  0.1153863E-03, -0.1457681E-03,  0.5648895E-02
  0.5848583E-04,  0.2635953E-03,  0.5552258E-02
  0.1288320E-03,  0.3001191E-04,  0.5582922E-02
 -0.2214074E-03,  0.3399022E-03,  0.5131917E-02
  0.3723668E-04, -0.4888341E-04,  0.5595296E-02
  0.1134315E-03, -0.1524065E-03,  0.5659650E-02
  0.6064497E-04,  0.2799015E-03,  0.5561288E-02
  0.1770966E-03,  0.6255175E-04,  0.5590856E-02
 -0.1699730E-03,  0.3274836E-03,  0.5163717E-02
  0.4053463E-04, -0.5566441E-04,  0.5595406E-02
  0.1114885E-03, -0.1590257E-03,  0.5670810E-02
  0.6363204E-04,  0.2961071E-03,  0.5571942E-02
  0.3307464E-03,  0.4650252E-04,  0.5240945E-02
 -0.1272980E-03,  0.3100506E-03,  0.5199467E-02
  0.4425398E-04, -0.6343738E-04,  0.5595347E-02
  0.1095406E-03, -0.1656696E-03,  0.5682479E-02
  0.6765191E-04,  0.3126317E-03,  0.5584480E-02
  0.3380482E-03,  0.6478246E-04,  0.5301168E-02
 -0.9228217E-04,  0.2908083E-03,  0.5236417E-02
  0.4851485E-04, -0.7233178E-04,  0.5595094E-02
  0.1075757E-03, -0.1723809E-03,  0.5694773E-02
  0.7298196E-04,  0.3300406E-03,  0.5599188E-02
 -0.6875994E-04, -0.1755672E-03,  0.5552817E-02
 -0.6305642E-04,  0.2717979E-03,  0.5273408E-02
  0.5349187E-04, -0.8251387E-04,  0.5594602E-02
  0.1055849E-03, -0.1792005E-03,  0.5707826E-02
  0.7999298E-04,  0.3491359E-03,  0.5616381E-02
 -0.7004460E-04, -0.1743617E-03,  0.5587640E-02
 -0.3788940E-04,  0.2541993E-03,  0.5310226E-02
  0.5943837E-04, -0.9419990E-04,  0.5593801E-02
  0.1035594E-03, -0.1861645E-03,  0.5721794E-02
  0.8918117E-04,  0.3711370E-03,  0.5636372E-02
 -0.6942998E-04, -0.1743800E-03,  0.5615888E-02
 -0.1532087E-04,  0.2387481E-03,  0.5347203E-02
  0.6672441E-04, -0.1076743E-03,  0.5592578E-02
  0.1014863E-03, -0.1933000E-03,  0.5736866E-02
  0.4575565E-04, -0.2306622E-03,  0.5910729E-02
 -0.6679912E-04, -0.1746544E-03,  0.5639550E-02
 -0.5939253E-04, -0.7521560E-04,  0.5684500E-02
  0.7589832E-04, -0.1233154E-03,  0.5590748E-02
  0.9934151E-04, -0.2006165E-03,  0.5753276E-02
  0.6138403E-04, -0.1953394E-03,  0.5936233E-02
 -0.6233791E-04, -0.1747843E-03,  0.5659688E-02
 -0.3768037E-04, -0.8384349E-04,  0.5724271E-02
  0.8778859E-04, -0.1416305E-03,  0.5587989E-02
  0.9707760E-04, -0.2080878E-03,  0.5771324E-02
  0.8091975E-04, -0.1454649E-03,  0.5961197E-02
 -0.5628542E-04, -0.1745764E-03,  0.5676930E-02
 -0.1320667E-04, -0.8568694E-04,  0.5766797E-02
  0.1036736E-03, -0.1632980E-03,  0.5583707E-02
  0.9459987E-04, -0.2156138E-03,  0.5791406E-02
  0.1011468E-03, -0.7383059E-04,  0.5974127E-02
 -0.4886749E-04, -0.1739274E-03,  0.5691685E-02
  0.1708387E-04, -0.7451223E-04,  0.5809511E-02
  0.1255495E-03, -0.1891901E-03,  0.5576718E-02
  0.9171457E-04, -0.2229337E-03,  0.5814044E-02
  0.1100349E-03,  0.9959238E-05,  0.5954008E-02
 -0.4027510E-04, -0.1727792E-03,  0.5704248E-02
  0.5129816E-04, -0.4561080E-04,  0.5839228E-02
  0.1564418E-03, -0.2202380E-03,  0.5564495E-02
  0.8800665E-04, -0.2294225E-03,  0.5839882E-02
  0.2598045E-04,  0.4443940E-04,  0.5756462E-02
 -0.3065713E-04, -0.1711005E-03,  0.5714842E-02
  0.7830395E-04, -0.1223055E-04,  0.5846508E-02
  0.1760628E-03, -0.2382037E-03,  0.5571362E-02
  0.8252803E-04, -0.2335981E-03,  0.5869455E-02
  0.8942734E-05,  0.7709125E-04,  0.5707833E-02
 -0.2011891E-04, -0.1688790E-03,  0.5723643E-02
 -0.1407991E-03, -0.3039654E-03,  0.5712555E-02
  0.2340309E-03, -0.2770070E-03,  0.5528570E-02
  0.1650828E-04, -0.1880162E-03,  0.5738720E-02
 -0.7976243E-05,  0.9338223E-04,  0.5668430E-02
 -0.8722940E-05, -0.1661154E-03,  0.5730790E-02
 -0.1299514E-03, -0.2859204E-03,  0.5707083E-02
  0.2989999E-03, -0.3105397E-03,  0.5459802E-02
 -0.1733728E-05, -0.1753535E-03,  0.5764463E-02
 -0.2283568E-04,  0.1018345E-03,  0.5637475E-02
  0.3509505E-05, -0.1628207E-03,  0.5736386E-02
 -0.1223465E-03, -0.2721388E-03,  0.5702200E-02
 -0.3395455E-03, -0.4566680E-04,  0.5663912E-02
 -0.3762203E-04, -0.7359792E-04,  0.5886356E-02
 -0.3554442E-04,  0.1063472E-03,  0.5612865E-02
  0.1659534E-04, -0.1590108E-03,  0.5740499E-02
 -0.1166694E-03, -0.2607850E-03,  0.5698210E-02
 -0.2819192E-03, -0.5937033E-04,  0.5582838E-02
 -0.3477883E-04, -0.5488063E-04,  0.5790057E-02
 -0.4638317E-04,  0.1086971E-03,  0.5592969E-02
  0.3058348E-04, -0.1547044E-03,  0.5743161E-02
 -0.1122899E-03, -0.2508789E-03,  0.5694959E-02
 -0.2279745E-03, -0.6535688E-04,  0.5514900E-02
  0.1233765E-03,  0.1019444E-04,  0.5609457E-02
 -0.5565994E-04,  0.1097438E-03,  0.5576691E-02
  0.4554512E-04, -0.1499207E-03,  0.5744365E-02
 -0.1088769E-03, -0.2419018E-03,  0.5692231E-02
 -0.1284493E-03, -0.6227505E-04,  0.5497782E-02
  0.1698008E-04,  0.1320370E-04,  0.5605927E-02
 -0.6365000E-04,  0.1099280E-03,  0.5563324E-02
  0.6156264E-04, -0.1446828E-03,  0.5744068E-02
 -0.1062352E-03, -0.2335782E-03,  0.5689825E-02
 -0.1003441E-03, -0.5878315E-04,  0.5464007E-02
  0.3304861E-05, -0.2280468E-04,  0.5584691E-02
 -0.7060049E-04,  0.1094858E-03,  0.5552431E-02
  0.7872068E-04, -0.1390223E-03,  0.5742196E-02
 -0.1042324E-03, -0.2257610E-03,  0.5687568E-02
 -0.7761100E-04, -0.5332424E-04,  0.5454264E-02
 -0.7626644E-05, -0.3999315E-04,  0.5566511E-02
 -0.7674688E-04,  0.1085480E-03,  0.5543773E-02
  0.9710072E-04, -0.1329848E-03,  0.5738655E-02
 -0.1027641E-03, -0.2183691E-03,  0.5685313E-02
  0.2045071E-04, -0.1026954E-04,  0.5385825E-02
 -0.1698351E-04, -0.5049231E-04,  0.5550807E-02
 -0.8232800E-04,  0.1071899E-03,  0.5537251E-02
  0.1167782E-03, -0.1266339E-03,  0.5733341E-02
 -0.1017360E-03, -0.2113513E-03,  0.5682934E-02
  0.4705695E-04,  0.4574830E-05,  0.5394372E-02
 -0.2554243E-04, -0.5817798E-04,  0.5536903E-02
 -0.8759597E-04,  0.1054589E-03,  0.5532883E-02
 -0.3151902E-04, -0.5239827E-04,  0.5585927E-02
 -0.2539289E-04, -0.5068745E-04,  0.5639848E-02
  0.7153120E-04,  0.2264851E-04,  0.5406435E-02
 -0.3373132E-04, -0.6467295E-04,  0.5524275E-02
